,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,employer,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,snippet,contacts
10,33418971,False,Data scientist,"{'id': 'bil-4934-beel', 'name': 'Билайн'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Краснопролетарская улица', 'building': '4', 'description': None, 'lat': 55.776183, 'lng': 37.608904, 'raw': 'Москва, Краснопролетарская улица, 4', 'metro': None, 'metro_stations': [], 'id': '8966'}",,,"{'id': '4934', 'name': 'Билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/678496.jpg', '240': 'https://hhcdn.ru/employer-logo/3155117.jpeg', '90': 'https://hhcdn.ru/employer-logo/3155116.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}",2019-09-13T17:27:53+0300,2019-09-13T17:27:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33418971,,https://api.hh.ru/vacancies/33418971?host=hh.ru,https://hh.ru/vacancy/33418971,[],"{'requirement': 'Практический опыт в реализации проектов, использующих <highlighttext>machine</highlighttext> <highlighttext>learning</highlighttext>/deep <highlighttext>learning</highlighttext>/<highlighttext>data</highlighttext> mining. Опыт применения инструментария Hadoop, опыт работы с различными...', 'responsibility': 'Проведение исследований в области <highlighttext>data</highlighttext> <highlighttext>science</highlighttext>; расширение существующих знаний и исследование новых подходов и методов анализа данных. Воплощение идей в...'}",
11,33563447,False,Senior Data Engineer (Data Science team),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '105718', 'name': 'Visa Inc', 'url': 'https://api.hh.ru/employers/105718', 'alternate_url': 'https://hh.ru/employer/105718', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/333276.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/208540.jpg', '240': 'https://hhcdn.ru/employer-logo/406133.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=105718', 'trusted': True}",2019-09-12T17:04:52+0300,2019-09-12T17:04:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33563447,,https://api.hh.ru/vacancies/33563447?host=hh.ru,https://hh.ru/vacancy/33563447,[],"{'requirement': '...large <highlighttext>data</highlighttext> sets. Excellent understanding of <highlighttext>data</highlighttext> marts, <highlighttext>data</highlighttext> relationship concepts and <highlighttext>data</highlighttext> processing. Knowledge of payment network transactional <highlighttext>data</highlighttext>...', 'responsibility': '<highlighttext>Data</highlighttext> <highlighttext>Science</highlighttext> team within Visa. <highlighttext>Data</highlighttext> <highlighttext>Science</highlighttext> is responsible for blueprinting and delivering projects with the appropriate analytic methodologies and...'}",
12,33582997,False,Data Scientist,,False,False,"{'id': '76', 'name': 'Ростов-на-Дону', 'url': 'https://api.hh.ru/areas/76'}","{'from': 80000, 'to': 150000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Ростов-на-Дону', 'street': 'улица Города Волос', 'building': '135/136', 'description': None, 'lat': 47.233172, 'lng': 39.731739, 'raw': 'Ростов-на-Дону, улица Города Волос, 135/136', 'metro': None, 'metro_stations': [], 'id': '660163'}",,,"{'id': '1041584', 'name': 'Roonyx', 'url': 'https://api.hh.ru/employers/1041584', 'alternate_url': 'https://hh.ru/employer/1041584', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2613065.jpeg', '240': 'https://hhcdn.ru/employer-logo/2613066.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/542898.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1041584', 'trusted': True}",2019-09-13T16:25:55+0300,2019-09-13T16:25:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33582997,,https://api.hh.ru/vacancies/33582997?host=hh.ru,https://hh.ru/vacancy/33582997,[],"{'requirement': 'Опыт работы в <highlighttext>Data</highlighttext> <highlighttext>Science</highlighttext> от 2-х лет. Уверенные знания фреймворков Scikit <highlighttext>learn</highlighttext>, Tensorflow, Keras, Pytorch. Знание классических алгоритмов...', 'responsibility': None}",
13,33216461,False,Lead Machine Learning Engineer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': None, 'metro': {'station_name': 'Выборгская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.196', 'line_id': '14', 'lat': 59.970925, 'lng': 30.347408}, 'metro_stations': [{'station_name': 'Выборгская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.196', 'line_id': '14', 'lat': 59.970925, 'lng': 30.347408}], 'id': '855949'}",,,"{'id': '2932179', 'name': 'BrainGarden', 'url': 'https://api.hh.ru/employers/2932179', 'alternate_url': 'https://hh.ru/employer/2932179', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/564166.png', '90': 'https://hhcdn.ru/employer-logo/2698137.png', '240': 'https://hhcdn.ru/employer-logo/2698138.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2932179', 'trusted': True}",2019-09-13T08:13:47+0300,2019-09-13T08:13:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33216461,,https://api.hh.ru/vacancies/33216461?host=hh.ru,https://hh.ru/vacancy/33216461,[],"{'requirement': 'Отличные знания Deep <highlighttext>Learning</highlighttext>, особенно в части CNN: принципы работы и обучения, основные архитектуры и задачи, ими решаемые. ', 'responsibility': 'Разработка алгоритмов компьютерного зрения: Визуальная одометрия. Детектирование, распознавание и локализация объектов. Трекинг объектов. Разработка алгоритмов управления на базе обучения с...'}",
14,32920713,False,Специалист Data science,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': None, 'metro': {'station_name': 'Кунцевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.69', 'line_id': '3', 'lat': 55.730634, 'lng': 37.445123}, 'metro_stations': [{'station_name': 'Кунцевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.69', 'line_id': '3', 'lat': 55.730634, 'lng': 37.445123}, {'station_name': 'Кунцевская', 'line_name': 'Филевская', 'station_id': '4.471', 'line_id': '4', 'lat': 55.730815, 'lng': 37.446754}, {'station_name': 'Славянский бульвар', 'line_name': 'Арбатско-Покровская', 'station_id': '3.176', 'line_id': '3', 'lat': 55.729542, 'lng': 37.470973}], 'id': '2962578'}",,,"{'id': '3410563', 'name': 'Stadyel', 'url': 'https://api.hh.ru/employers/3410563', 'alternate_url': 'https://hh.ru/employer/3410563', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/527792.png', '240': 'https://hhcdn.ru/employer-logo/2552646.png', '90': 'https://hhcdn.ru/employer-logo/2552645.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3410563', 'trusted': True}",2019-09-13T15:03:40+0300,2019-09-13T15:03:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=32920713,,https://api.hh.ru/vacancies/32920713?host=hh.ru,https://hh.ru/vacancy/32920713,[],"{'requirement': 'Опыт работы на аналогичной позиции от 1 года. Высшее образование в области математики, математической статистики. Практический опыт анализа данных, написания...', 'responsibility': 'Анализ данных маркетинговых исследований. Расчет статистических показателей (частоты, таблицы сопряженности, корреляционный анализ, факторный, кластерный анализ, анализ соответствий, SWOT, анализ остатков...'}",
15,33189375,False,Big Data developer (Data Science platform),"{'id': 'mailru-15478-od', 'name': 'Mail.Ru Group, Социальные сети, Одноклассники'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '39с79', 'description': None, 'lat': 55.796931, 'lng': 37.537847, 'raw': 'Москва, Ленинградский проспект, 39с79', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}], 'id': '1926935'}",,,"{'id': '15478', 'name': 'Mail.Ru Group', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/588563.png', '240': 'https://hhcdn.ru/employer-logo/2795508.png', '90': 'https://hhcdn.ru/employer-logo/2795507.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}",2019-09-13T18:04:31+0300,2019-09-13T18:04:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33189375,,https://api.hh.ru/vacancies/33189375?host=hh.ru,https://hh.ru/vacancy/33189375,[],"{'requirement': 'Желание и способность осваивать новое (языки программирования, платформы, алгоритмы, библиотеки и т.д.). Уверенное владение JVM стэком, приветствуется опыт работы...', 'responsibility': 'Внедрение новых open source решений для увеличение эффективности DS-команды. Доработка open source и разработка собственных продуктов, там, где open...'}",
16,33577141,False,Data Scientist,,False,False,"{'id': '2085', 'name': 'Долгопрудный', 'url': 'https://api.hh.ru/areas/2085'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3239', 'name': 'Competentum - EPAM family', 'url': 'https://api.hh.ru/employers/3239', 'alternate_url': 'https://hh.ru/employer/3239', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1806722.png', 'original': 'https://hhcdn.ru/employer-logo-original/341114.png', '240': 'https://hhcdn.ru/employer-logo/1806723.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3239', 'trusted': True}",2019-09-13T13:02:33+0300,2019-09-13T13:02:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33577141,,https://api.hh.ru/vacancies/33577141?host=hh.ru,https://hh.ru/vacancy/33577141,[],"{'requirement': '...collected <highlighttext>data</highlighttext>. Developing model for ML. Необходимые навыки. Знание Python / Airflow / <highlighttext>Machine</highlighttext> <highlighttext>Learning</highlighttext> / ETL / etc. Опыт использования <highlighttext>Data</highlighttext> <highlighttext>Science</highlighttext> в...', 'responsibility': 'Круг задач.'}",
17,33577142,False,Data Scientist,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3239', 'name': 'Competentum - EPAM family', 'url': 'https://api.hh.ru/employers/3239', 'alternate_url': 'https://hh.ru/employer/3239', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1806722.png', 'original': 'https://hhcdn.ru/employer-logo-original/341114.png', '240': 'https://hhcdn.ru/employer-logo/1806723.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3239', 'trusted': True}",2019-09-13T13:02:33+0300,2019-09-13T13:02:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33577142,,https://api.hh.ru/vacancies/33577142?host=hh.ru,https://hh.ru/vacancy/33577142,[],"{'requirement': '...collected <highlighttext>data</highlighttext>. Developing model for ML. Необходимые навыки. Знание Python / Airflow / <highlighttext>Machine</highlighttext> <highlighttext>Learning</highlighttext> / ETL / etc. Опыт использования <highlighttext>Data</highlighttext> <highlighttext>Science</highlighttext> в...', 'responsibility': 'Круг задач.'}",
18,33577143,False,Data Scientist,,False,False,"{'id': '19', 'name': 'Брянск', 'url': 'https://api.hh.ru/areas/19'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3239', 'name': 'Competentum - EPAM family', 'url': 'https://api.hh.ru/employers/3239', 'alternate_url': 'https://hh.ru/employer/3239', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1806722.png', 'original': 'https://hhcdn.ru/employer-logo-original/341114.png', '240': 'https://hhcdn.ru/employer-logo/1806723.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3239', 'trusted': True}",2019-09-13T13:02:33+0300,2019-09-13T13:02:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33577143,,https://api.hh.ru/vacancies/33577143?host=hh.ru,https://hh.ru/vacancy/33577143,[],"{'requirement': '...collected <highlighttext>data</highlighttext>. Developing model for ML. Необходимые навыки. Знание Python / Airflow / <highlighttext>Machine</highlighttext> <highlighttext>Learning</highlighttext> / ETL / etc. Опыт использования <highlighttext>Data</highlighttext> <highlighttext>Science</highlighttext> в...', 'responsibility': 'Круг задач.'}",
19,33577144,False,Data Scientist,,False,False,"{'id': '96', 'name': 'Ижевск', 'url': 'https://api.hh.ru/areas/96'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3239', 'name': 'Competentum - EPAM family', 'url': 'https://api.hh.ru/employers/3239', 'alternate_url': 'https://hh.ru/employer/3239', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1806722.png', 'original': 'https://hhcdn.ru/employer-logo-original/341114.png', '240': 'https://hhcdn.ru/employer-logo/1806723.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3239', 'trusted': True}",2019-09-13T13:02:33+0300,2019-09-13T13:02:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=33577144,,https://api.hh.ru/vacancies/33577144?host=hh.ru,https://hh.ru/vacancy/33577144,[],"{'requirement': '...collected <highlighttext>data</highlighttext>. Developing model for ML. Необходимые навыки. Знание Python / Airflow / <highlighttext>Machine</highlighttext> <highlighttext>Learning</highlighttext> / ETL / etc. Опыт использования <highlighttext>Data</highlighttext> <highlighttext>Science</highlighttext> в...', 'responsibility': 'Круг задач.'}",
